ui_charamake_parts.text was created: 2024/1/31 7:10:21
Filesize is: 1017024 bytes

arm
Group 0
No15080 - 岳羽ゆかりヘアー
No15090 - ノッツェヘアー
No15100 - 奥村春ヘアー
No15110 - エンゼルウィングロングＧＶ
No15120 - 羅刹装威ヘアーＧＶ
No15130 - アイギスヘアー２
No15140 - レイシアヘアー
No15150 - 紅霞ヘアー
No15160 - アウロラロングヘアＧＶ
No15170 - ハリエットヘアー３
No15180 - ハリエットヘアー４
No15190 - エリザベスヘアー
No15200 - ハティヘアー
No15210 - ステラの仮面
No15220 - ゼルシウスヘアー
No15230 - ダウスタラニスヘアー
No15240 - ハナヤギヘアー
No15250 - サイド編みこみボブ
No15260 - 轟雷Ｇヘアー
No15270 - スイートシムーンフード
No15280 - バーゼラルドＧヘアー
No15290 - サイド編みこみボブＢ
No15320 - ニレンカムイヘアー
No15330 - ストラトスヘアー
No15340 - マルガレータヘアー
No15350 - エピティナヘアー
No15360 - エピリアヘアー
No15370 - クエンチカヘルムＢ
No15380 - シューティングＤヘアー
No15390 - ラヴィス＝ブレイドヘアー
No15400 - アルディナバンダナＢ
No15430 - ルーチェヘアー１
No15440 - ルーチェヘアー２
No15460 - レイリィヘアー
No15470 - フラウヘアー
No15480 - クラリッサヘアー
No15490 - フィブーラヘアー
No15520 - カレテラヘアー
No15530 - アスールヘアー２
No15540 - エルゼヘアー
No15560 - ラミュロスヘアー
No15570 - カイ・シュレンヘアー２
No15580 - カイ・シュレンヘアー１
No15590 - クライマリアヘアー
No15600 - ハッピーヘアー
No15610 - 里中千枝ヘアー
No15620 - ドリーミィヘアー
No15630 - ラヴリィヘアー
No15650 - テンダーヘアー
No15660 - マリーショートヘアー
No15670 - アリシアバンダナＢ
No15690 - フロリックヘアー
No15700 - 逢魔結い
No15710 - デサンブルヘアー
No15720 - Ｐ３Ｐ女性主人公ヘアー
No15730 - スマートヘアー
No15740 - アイズヘアー
No15750 - ヘスティアヘアー
No15760 - ヒツギおろし髪
No15770 - アトッサヘアー
No15780 - フラウヘアー２
No15790 - 初代ＫＫヘアー
No15800 - クラリッサヘアー２
No15810 - ガンガールヘアー
No15820 - サーキットヘアー
No15830 - ＰＳＺサリサヘアー
No15840 - ハルチハヤヘアー１
No15850 - なのはヘアー
No15860 - フェイトヘアー
No15870 - はやてヘアー
No15880 - ＰＳＺヒューマールヘアー
No15890 - ハルチハヤヘアー２
No15900 - シャープツインテールＧＶ
No15910 - ロージーヘアー１
No15920 - ロージーヘアー２
No15930 - ＰＳＺアナヘアー
No15940 - アテナヘアー
No15950 - レオナヘアー
No15960 - ジャステヘアー
No15970 - アルミュールヘアーＧＶ
No15980 - ユーテルペヘアー
No15990 - シュクルメルヘンヘアー
No16000 - アデインエルナヘアー
No16010 - 不知火舞ヘアー
No16020 - スイフトヘアー
No16030 - ウルクヘアー
No16040 - キャッシフフード
No16060 - ヴェーグヘアー
No16070 - ネージュヘアーＧＶ
No16080 - 斜め切りサイドテール
No16090 - アフタルヘアー１
No16100 - ナイトメアヘアー
No16110 - オニツキミコンヘアー
No16120 - リュドミラヘアー
No16160 - ダクネスヘアー
No16170 - めぐみんヘアー
No16180 - ゆんゆんヘアー
No16190 - アクアヘアー
No16200 - スクレデルヘアー
No16210 - アフタルヘアー２
No16220 - 御剣冥夜ヘアー
No16230 - 前分けハーフアップロング
No16240 - 目隠しアシメショート
No16250 - アマルティヘアー
No16260 - アシメロングウルフ
No16270 - リトル三つ編みヘアー
No16280 - スイートシムーンフードＢ
No16290 - ハリエットヘアー５
No16300 - トイフェルノンネフードＢ
No16310 - アンニュイボブヘアーＧＶ
No16320 - カレイヘアー１
No16340 - フォルニスフィジスヘアー
No16350 - アネットヘアー２
No16560 - くせ毛ショートボブ
No16570 - ヤスミ８０００Ｃヘアー
No16580 - スペース・ツナヘアー
No16590 - カレイヘアー２
No16600 - カムラヘアー
No16610 - ブルージーＲヘアー２
No16620 - カフウヘアー
No16640 - トゥードヘアー
No16650 - ステラヘアー
No16660 - グルグルツインテール
No16670 - ウルクヘアー２
No16680 - ラヴィス＝ブレイドヘアーＢ
No16690 - ポポナヘアー
No16700 - アスカヘアー
No16710 - ローザリンデＬヘアー
No16720 - ウィンディスヘアー
No16730 - ステルラヘアー１
No16740 - グラモラヘアー
No16750 - ミサトヘアー
No16760 - ステルラヘアー２
No16770 - ファレグヘアー２
No16780 - コオリお団子ヘアー
No16790 - オークゥヘアー３
No16800 - レイヘアー
No16810 - ソルリスヘアー
No16820 - イノセンシアヘアー
No16830 - ヒツギおろし髪ＧＶ
No16840 - ロングツインテール２ＧＶ
No16850 - マトイストレート２ＧＶ
No16860 - マトイループテール２ＧＶ
No16870 - テリザヘアー
No16880 - シュガリーヘアー１
No16890 - アベーユヘアー
No16900 - 藤花姫ヘアー
No16910 - 鈴蘭姫ヘアー
No16920 - サフィールヘアー
No16930 - リバティーツインループ
No16940 - シュガリーヘアー２
No16950 - ゾラヘアー
No16960 - メリッサヘアー
No16970 - ローザリンデＣヘアー
No16980 - 【双子・男】ヘアーＢ
No16990 - 【双子・女】ヘアーＢ
No17000 - クーナヘアー３
No17010 - ゼルシウスヘアーＢ
No17020 - エレガンテヘアー
No17030 - アメルヘアー
No17040 - プワゾンヘアー
No17050 - ディスカーヘアー
No17060 - 亞悪巣ヘアー
No17070 - ジェネツインテール３
No17080 - ホルシードヘアー
No17100 - シェイカーヘアー
No17110 - フルータヘアー
No17120 - ハリエットヘアー６
No17130 - シュクルメルヘンヘアー２
No17140 - ナイトメアヘアーＧＶ
No17150 - ネオヴィクトヘアー
No17160 - ズーイヘアー１
No17170 - ズーイヘアー２
No17180 - ドルチェヘアー
No17190 - 天宮さくらの髪型
No17200 - ホルシードＤＮヘアー
No17210 - マリスヘアー
No17220 - クリオーネヘアー
No17230 - ゆるロールツイン
No17240 - アフタルＤＮヘアー
No17250 - ぼさぼさロングヘアー
No17260 - スクァーマロングヘアー
No17270 - 目隠しウルフロング
No17280 - アイカヘアー２ＧＶ
No17290 - マガマガツインテ
No17300 - ＭＦＤＢヘアー
No17310 - ヒツギポニーテール３
No17320 - トゥルーツインループ
No17330 - ピルグリムヘアー
No17340 - クレインヘアー１
No17350 - アステロードヘアー
No17360 - マリンツインループ１
No17370 - クレインヘアー２
No17380 - シュテックヘアー
No17390 - マリンツインループ２
No17400 - イデアツインループＧＶ
No17410 - ソフィスヘアー
No17420 - アリックスヘアー
No17430 - イノセントループテールＧＶ
No17440 - イグニスヘアー
No17450 - オプトレイオンヘアー
No17460 - フェダーヘアー
No17470 - マルガレータヘアー２
No17480 - シバヘアー
No17490 - ミトラヘアー
No17500 - フランメヘアー
No17510 - 宝多六花の髪型
No17540 - 新条アカネの髪型
No17550 - ビクシュラリボンヘアー
No17560 - ビクシュラヘアー
No17570 - カザミノタチヘアー
No17580 - 飛鳥ヘアー
No17590 - 雪泉ヘアー
No17600 - 雅緋ヘアー
No17610 - 焔ヘアー
No17620 - アンベリールヘアー
No17630 - ミクコンフリクトヘアー
No17640 - ルカコンフリクトヘアー
No17650 - ブラッディヘアー１
No17660 - ブラッディヘアー２
No17670 - アスナヘアー
No17680 - 艶武巴ヘアー
No17690 - ヴァルツェヘアー
No17700 - フォニュエールミクヘアー
No17710 - メイコＶ３ヘアー
No17720 - ルミネスヘアー
No17730 - ミクＶ４Ｘヘアー１
No17740 - 紲星あかりヘアー
No17750 - ミクＶ４Ｘヘアー２
No17760 - マトイカオスヘアー
No17770 - マトイロウヘアー
No17780 - ヒューキャシールヘッドＢ
No17790 - プロウラーヘアーＢ
No17800 - エレガンテヘアーＧＶ
No17810 - リバティーツインループＧＶ
No17820 - シュアンヘアー
No17830 - パステルヘアー
No17840 - ピルグリムヘアー(JP)
No17850 - ミーテルヘアー
No17860 - 向田紗栄子の髪型
No17870 - ガットネーロヘアー
No17880 - レイキャシールヘッドＢ
No300010 - ディガーン・ヘッド
No300011 - ディガーン・ヘッド/2
No300020 - ブルザイン・ヘッド
No300029 - ￥ブルザインヘッドNPC
No300030 - ザンナ・ヘッド
No300031 - ザンナ・ヘッド/2
No300040 - デザンナ・ヘッド
No300041 - デザンナ・ヘッド/2
No300050 - ギャレスト・ヘッド
No300051 - ギャレスト・ヘッド/2
No300060 - カタフラーク・ヘッド
No300061 - カタフラーク・ヘッド/2
No300070 - ヴェテルノ・ヘッド
No300071 - ヴェテルノ・ヘッド/2
No300080 - アクラオ・ヘッド
No300081 - アクラオ・ヘッド/2
No300090 - ディガーン・ヘッド/B
No300091 - ディガーン・ヘッド/B2
No300100 - テナクス・ヘッド
No300109 - ￥チャッピー的戦闘兵器ＮＰＣジャリルヘッド　NPC用
No300120 - ザンナ・ヘッド/B
No300121 - ザンナ・ヘッド/B2
No300140 - ギャレスト・ヘッド/B
No300141 - ギャレスト・ヘッド/B2
No300150 - ヴェテルノ・ヘッド/B
No300151 - ヴェテルノ・ヘッド/B2
No300160 - カタフラーク・ヘッド/B
No300161 - カタフラーク・ヘッド/B2
No300170 - アクラオ・ヘッド/B
No300171 - アクラオ・ヘッド/B2
No300180 - カタフラーク・ヘッドUC
No300190 - ドゥーカー・ヘッド
No300200 - プロヴォス・ヘッド
No300209 - ￥チャッピー的戦闘兵器TV3（ＮＰＣモフセンver）NPC用　ヘッド
No300210 - ￥チャッピー的戦闘兵器TV4（TV3の肩のポーチの柄を無くしたVer)　ヘッド
No300220 - トイフェント・ヘッド
No300230 - トイフェント・ヘッド/B
No300240 - ドゥーカー・ヘッド/B
No300250 - フーディー・ヘッド
No300260 - N-ライナー・ヘッド
No300270 - N-クリミナル・ヘッド
No300280 - N-シュバル・ヘッド
No300290 - N-エグザギア・ヘッド
No300300 - N-ゴルンレオ・ヘッド
No300320 - ヴァンダーファルクス・ヘッド
No300330 - エンヴォージャー・ヘッド
No300360 - インフェルド・ヘッド
No300370 - N-クリミナル・ヘッド/B
No300380 - N-シュバル・ヘッド/B
No300390 - N-シュバル・ヘッド/C
